날짜,시간,상품명,방송일시,노출(분)
2020-01-16,04:20,삼성화재,2020-01-16 04:20:00,60.0
2020-01-16,05:20,AHC커버크림,2020-01-16 05:20:00,40.0
2020-01-16,06:00,밸런스핏,2020-01-16 06:00:00,20.0
2020-01-16,06:20,엘렌실라코즈미쑥클렌저,2020-01-16 06:20:00,60.0
2020-01-16,07:20,에버라스트속옷,2020-01-16 07:20:00,60.0
2020-01-16,08:20,디베이지,2020-01-16 08:20:00,60.0
2020-01-16,09:20,셰프웨이후라이팬,2020-01-16 09:20:00,60.0
2020-01-16,10:20,컨시크립스틱,2020-01-16 10:20:00,60.0
2020-01-16,11:20,레이프릴속옷,2020-01-16 11:20:00,60.0
2020-01-16,12:20,메주,2020-01-16 12:20:00,60.0
2020-01-16,13:20,아르테사노,2020-01-16 13:20:00,60.0
2020-01-16,14:20,엔엔에프 패션,2020-01-16 14:20:00,60.0
2020-01-16,15:20,한일믹서기,2020-01-16 15:20:00,60.0
2020-01-16,16:20,섬유유연제,2020-01-16 16:20:00,60.0
2020-01-16,17:20,삼육두유세트,2020-01-16 17:20:00,80.0
2020-01-16,18:40,키친아트전기곰솥,2020-01-16 18:40:00,40.0
2020-01-16,19:20,대동모피,2020-01-16 19:20:00,60.0
2020-01-16,20:20,코몽트상의,2020-01-16 20:20:00,60.0
2020-01-16,21:20,삼성노트북,2020-01-16 21:20:00,60.0
2020-01-16,22:20,비버리힐스폴로 남성기초세트,2020-01-16 22:20:00,60.0
2020-01-16,23:20,젠트웰 남성의류,2020-01-16 23:20:00,60.0
2020-01-17,00:20,도루코,2020-01-17 00:20:00,60.0
2020-01-17,01:20,오델로,2020-01-17 01:20:00,40.0
2020-01-17,02:00,오델로,2020-01-17 02:00:00,20.0
2020-01-17,02:20,삼성화재,2020-01-17 02:20:00,60.0
2020-01-17,03:20,디베이지,2020-01-17 03:20:00,60.0
2020-01-17,04:20,에어로팡팡,2020-01-17 04:20:00,60.0
2020-01-17,05:20,조이앤피스,2020-01-17 05:20:00,60.0
2020-01-17,06:20,박경호녹용활력,2020-01-17 06:20:00,60.0
2020-01-17,07:20,크리스티나앤코,2020-01-17 07:20:00,60.0
2020-01-17,08:20,레이프릴브라,2020-01-17 08:20:00,60.0
2020-01-17,09:20,마르엘라로사티,2020-01-17 09:20:00,60.0
2020-01-17,10:20,참존,2020-01-17 10:20:00,60.0
2020-01-17,11:20,에버홈다지기,2020-01-17 11:20:00,60.0
2020-01-17,12:20,푸마 치마 레깅스,2020-01-17 12:20:00,60.0
2020-01-17,13:20,DB운전자보험,2020-01-17 13:20:00,60.0
2020-01-17,14:20,로벤탈,2020-01-17 14:20:00,60.0
2020-01-17,15:20,망개떡,2020-01-17 15:20:00,60.0
2020-01-17,16:20,LA갈비,2020-01-17 16:20:00,60.0
2020-01-17,17:20,사과배혼합,2020-01-17 17:20:00,60.0
2020-01-17,18:20,조이앤피스,2020-01-17 18:20:00,60.0
2020-01-17,19:20,손질문어,2020-01-17 19:20:00,60.0
2020-01-17,20:20,K-SWISS,2020-01-17 20:20:00,60.0
2020-01-17,21:20,LG통돌이세탁기,2020-01-17 21:20:00,60.0
2020-01-17,22:20,일월온수매트,2020-01-17 22:20:00,60.0
2020-01-17,23:20,여행상품,2020-01-17 23:20:00,60.0
2020-01-18,00:20,여행상품2부,2020-01-18 00:20:00,60.0
2020-01-18,01:20,알렉스하운드,2020-01-18 01:20:00,40.0
2020-01-18,02:00,알렉스하운드,2020-01-18 02:00:00,20.0
2020-01-18,02:20,스튜디오럭스,2020-01-18 02:20:00,60.0
2020-01-18,03:20,센스락진공포장기,2020-01-18 03:20:00,60.0
2020-01-18,04:20,비트젯,2020-01-18 04:20:00,60.0
2020-01-18,05:20,정관장 홍삼활력,2020-01-18 05:20:00,60.0
2020-01-18,06:20,아르테사노,2020-01-18 06:20:00,60.0
2020-01-18,07:20,헤스티지 재킷,2020-01-18 07:20:00,60.0
2020-01-18,08:20,네오젠,2020-01-18 08:20:00,60.0
2020-01-18,09:20,에지리프라이팬,2020-01-18 09:20:00,60.0
2020-01-18,10:20,영광 모시떡,2020-01-18 10:20:00,60.0
2020-01-18,11:20,대동모피,2020-01-18 11:20:00,80.0
2020-01-18,12:40,명품잡화,2020-01-18 12:40:00,60.0
2020-01-18,13:40,네오젠마스카라,2020-01-18 13:40:00,80.0
2020-01-18,15:00,한일믹서기,2020-01-18 15:00:00,60.0
2020-01-18,16:00,LA갈비,2020-01-18 16:00:00,60.0
2020-01-18,17:00,영산포 숙성 홍어회,2020-01-18 17:00:00,60.0
2020-01-18,18:00,정보방송,2020-01-18 18:00:00,20.0
2020-01-18,18:20,여행상품,2020-01-18 18:20:00,60.0
2020-01-18,19:20,여행상품2부,2020-01-18 19:20:00,60.0
2020-01-18,20:20,보닌남성기초,2020-01-18 20:20:00,60.0
2020-01-18,21:20,LGTV,2020-01-18 21:20:00,60.0
2020-01-18,22:20,손질갑오징어,2020-01-18 22:20:00,60.0
2020-01-18,23:20,여행상품,2020-01-18 23:20:00,60.0
2020-01-19,00:20,여행상품2부,2020-01-19 00:20:00,60.0
2020-01-19,01:20,브루마스,2020-01-19 01:20:00,40.0
2020-01-19,02:00,브루마스,2020-01-19 02:00:00,20.0
2020-01-19,02:20,에어로팡팡,2020-01-19 02:20:00,30.0
2020-01-19,02:50,비트젯,2020-01-19 02:50:00,30.0
2020-01-19,03:20,크리스티나앤코상의,2020-01-19 03:20:00,60.0
2020-01-19,04:20,조이앤피스,2020-01-19 04:20:00,60.0
2020-01-19,05:20,안국 루테인,2020-01-19 05:20:00,60.0
2020-01-19,06:20,어성초샴푸,2020-01-19 06:20:00,60.0
2020-01-19,07:20,메디아글램,2020-01-19 07:20:00,60.0
2020-01-19,08:20,섬유유연제,2020-01-19 08:20:00,60.0
2020-01-19,09:20,참존,2020-01-19 09:20:00,60.0
2020-01-19,10:20,LG통돌이세탁기,2020-01-19 10:20:00,60.0
2020-01-19,11:20,램프쿡,2020-01-19 11:20:00,60.0
2020-01-19,12:20,대동모피,2020-01-19 12:20:00,60.0
2020-01-19,13:20,레이프릴속옷,2020-01-19 13:20:00,60.0
2020-01-19,14:20,현대해상운전자보험,2020-01-19 14:20:00,60.0
2020-01-19,15:20,LA갈비,2020-01-19 15:20:00,60.0
2020-01-19,16:20,궁중손질새우,2020-01-19 16:20:00,60.0
2020-01-19,17:20,노비타비데,2020-01-19 17:20:00,60.0
2020-01-19,18:20,여행상품,2020-01-19 18:20:00,60.0
2020-01-19,19:20,여행상품2부,2020-01-19 19:20:00,60.0
2020-01-19,20:20,현대정수기,2020-01-19 20:20:00,60.0
2020-01-19,21:20,LG냉장고,2020-01-19 21:20:00,60.0
2020-01-19,22:20,쿠쿠 압력밥솥,2020-01-19 22:20:00,60.0
2020-01-19,23:20,코몽트상의,2020-01-19 23:20:00,60.0
2020-01-20,00:20,라쉬반,2020-01-20 00:20:00,60.0
2020-01-20,01:20,푸마브라탑,2020-01-20 01:20:00,40.0
2020-01-20,02:00,용대리 황태,2020-01-20 02:00:00,60.0
2020-01-20,03:00,정보방송,2020-01-20 03:00:00,20.0
2020-01-20,03:20,실크테라피 샴푸,2020-01-20 03:20:00,60.0
2020-01-20,04:20,뉴웨이브러쉬,2020-01-20 04:20:00,60.0
2020-01-20,05:20,현대해상운전자보험,2020-01-20 05:20:00,60.0
2020-01-20,06:20,트리트먼트,2020-01-20 06:20:00,60.0
2020-01-20,07:20,아르테사노,2020-01-20 07:20:00,60.0
2020-01-20,08:20,뱅네프비누,2020-01-20 08:20:00,60.0
2020-01-20,09:20,쿠쿠 압력밥솥,2020-01-20 09:20:00,60.0
2020-01-20,10:20,한우한판,2020-01-20 10:20:00,60.0
2020-01-20,11:20,헤스티지 재킷,2020-01-20 11:20:00,60.0
2020-01-20,12:20,완도 활전복,2020-01-20 12:20:00,60.0
2020-01-20,13:20,프리지아헤어컬러,2020-01-20 13:20:00,60.0
2020-01-20,14:20,섬유유연제,2020-01-20 14:20:00,60.0
2020-01-20,15:20,사과배혼합,2020-01-20 15:20:00,60.0
2020-01-20,16:20,궁중손질새우,2020-01-20 16:20:00,60.0
2020-01-20,17:20,LA갈비,2020-01-20 17:20:00,60.0
2020-01-20,18:20,램프쿡,2020-01-20 18:20:00,60.0
2020-01-20,19:20,비버리힐스폴로 남성기초세트,2020-01-20 19:20:00,60.0
2020-01-20,20:20,대동모피,2020-01-20 20:20:00,60.0
2020-01-20,21:20,영산포 숙성 홍어회,2020-01-20 21:20:00,60.0
2020-01-20,22:20,고창 고구마,2020-01-20 22:20:00,60.0
2020-01-20,23:20,넥센타이어,2020-01-20 23:20:00,60.0
2020-01-21,00:20,유귀열소한마리찜,2020-01-21 00:20:00,60.0
2020-01-21,01:20,바디프랜드안마의자,2020-01-21 01:20:00,40.0
2020-01-21,02:00,바디프랜드,2020-01-21 02:00:00,20.0
2020-01-21,02:20,삼성냉장고,2020-01-21 02:20:00,60.0
2020-01-21,03:20,아르테사노,2020-01-21 03:20:00,60.0
2020-01-21,04:20,클레린티메이커,2020-01-21 04:20:00,60.0
2020-01-21,05:20,브루마스,2020-01-21 05:20:00,60.0
2020-01-21,06:20,니봇밥솥,2020-01-21 06:20:00,60.0
2020-01-21,07:20,종근당유산균,2020-01-21 07:20:00,60.0
2020-01-21,08:20,실바트냄비,2020-01-21 08:20:00,60.0
2020-01-21,09:20,보닌남성기초,2020-01-21 09:20:00,60.0
2020-01-21,10:20,영광 모시떡,2020-01-21 10:20:00,60.0
2020-01-21,11:20,해피콜후라이팬,2020-01-21 11:20:00,60.0
2020-01-21,12:20,현대해상운전자보험,2020-01-21 12:20:00,60.0
2020-01-21,13:20,종근당유산균,2020-01-21 13:20:00,60.0
2020-01-21,14:20,제주레드향,2020-01-21 14:20:00,60.0
2020-01-21,15:20,한일믹서기,2020-01-21 15:20:00,60.0
2020-01-21,16:20,한만두,2020-01-21 16:20:00,60.0
2020-01-21,17:20,참존,2020-01-21 17:20:00,60.0
2020-01-21,18:20,종근당유산균,2020-01-21 18:20:00,80.0
2020-01-21,19:40,용대리 황태,2020-01-21 19:40:00,40.0
2020-01-21,20:20,트래커메이트,2020-01-21 20:20:00,60.0
2020-01-21,21:20,이종임갈비찜,2020-01-21 21:20:00,60.0
2020-01-21,22:20,종근당유산균,2020-01-21 22:20:00,60.0
2020-01-21,23:20,갈란테,2020-01-21 23:20:00,60.0
2020-01-22,00:20,삼성암보험,2020-01-22 00:20:00,60.0
2020-01-22,01:20,조이앤피스,2020-01-22 01:20:00,40.0
2020-01-22,02:00,조이앤피스,2020-01-22 02:00:00,20.0
2020-01-22,02:20,현대캐피탈,2020-01-22 02:20:00,60.0
2020-01-22,03:20,헤스티지 재킷,2020-01-22 03:20:00,60.0
2020-01-22,04:20,삼성암보험,2020-01-22 04:20:00,60.0
2020-01-22,05:20,메디아글램,2020-01-22 05:20:00,60.0
2020-01-22,06:20,스튜디오럭스,2020-01-22 06:20:00,60.0
2020-01-22,07:20,박경호녹용활력,2020-01-22 07:20:00,60.0
2020-01-22,08:20,마르엘라로사티,2020-01-22 08:20:00,60.0
2020-01-22,09:20,참존,2020-01-22 09:20:00,60.0
2020-01-22,10:20,명품잡화,2020-01-22 10:20:00,60.0
2020-01-22,11:20,들깨탕,2020-01-22 11:20:00,60.0
2020-01-22,12:20,완도 활전복,2020-01-22 12:20:00,60.0
2020-01-22,13:20,비버리힐스폴로 남성기초세트,2020-01-22 13:20:00,60.0
2020-01-22,14:20,대동모피,2020-01-22 14:20:00,60.0
2020-01-22,15:20,이종임갈비찜,2020-01-22 15:20:00,60.0
2020-01-22,16:20,파뷔에 후라이팬,2020-01-22 16:20:00,60.0
2020-01-22,17:20,손질갑오징어,2020-01-22 17:20:00,60.0
2020-01-22,18:20,도가니탕,2020-01-22 18:20:00,80.0
2020-01-22,19:40,보루네오가구,2020-01-22 19:40:00,40.0
2020-01-22,20:20,손질문어,2020-01-22 20:20:00,60.0
2020-01-22,21:20,비버리힐스폴로 남성기초세트,2020-01-22 21:20:00,60.0
2020-01-22,22:20,DB운전자보험,2020-01-22 22:20:00,60.0
2020-01-22,23:20,브루마스,2020-01-22 23:20:00,60.0
2020-01-23,00:20,라클라우드매트리스,2020-01-23 00:20:00,60.0
2020-01-23,01:20,나이포발마사지기,2020-01-23 01:20:00,40.0
2020-01-23,02:00,나이포발마사지기,2020-01-23 02:00:00,20.0
2020-01-23,02:20,트래커메이트,2020-01-23 02:20:00,60.0
2020-01-23,03:20,까사마루행거,2020-01-23 03:20:00,60.0
2020-01-23,04:20,프로닥스시트세제,2020-01-23 04:20:00,60.0
2020-01-23,05:20,센스락진공포장기,2020-01-23 05:20:00,60.0
2020-01-23,06:20,크리스티나앤코,2020-01-23 06:20:00,60.0
2020-01-23,07:20,코몽트상의,2020-01-23 07:20:00,60.0
2020-01-23,08:20,네오젠,2020-01-23 08:20:00,60.0
2020-01-23,09:20,레이프릴브라,2020-01-23 09:20:00,60.0
2020-01-23,10:20,실크테라피,2020-01-23 10:20:00,60.0
2020-01-23,11:20,아가타,2020-01-23 11:20:00,60.0
2020-01-23,12:20,삼성암보험,2020-01-23 12:20:00,60.0
2020-01-23,13:20,대동모피,2020-01-23 13:20:00,60.0
2020-01-23,14:20,프리모폴딩선반,2020-01-23 14:20:00,60.0
2020-01-23,15:20,레이프릴속옷,2020-01-23 15:20:00,60.0
2020-01-23,16:20,메주,2020-01-23 16:20:00,60.0
2020-01-23,17:20,헤스티지 재킷,2020-01-23 17:20:00,60.0
2020-01-23,18:20,LG통돌이세탁기,2020-01-23 18:20:00,80.0
2020-01-23,19:40,니봇로봇청소기,2020-01-23 19:40:00,40.0
2020-01-23,20:20,LG냉장고,2020-01-23 20:20:00,60.0
2020-01-23,21:20,쿠쿠 압력밥솥,2020-01-23 21:20:00,60.0
2020-01-23,22:20,장수흙침대,2020-01-23 22:20:00,60.0
2020-01-23,23:20,젠트웰 남성의류,2020-01-23 23:20:00,60.0
2020-01-24,00:20,루시헨느란쥬,2020-01-24 00:20:00,60.0
2020-01-24,01:20,현대캐피탈,2020-01-24 01:20:00,40.0
2020-01-24,02:00,현대캐피탈,2020-01-24 02:00:00,20.0
2020-01-24,02:20,마르엘라로사티,2020-01-24 02:20:00,60.0
2020-01-24,03:20,크리스티나앤코,2020-01-24 03:20:00,60.0
2020-01-24,04:20,푸마 치마 레깅스,2020-01-24 04:20:00,60.0
2020-01-24,05:20,조이앤피스,2020-01-24 05:20:00,60.0
2020-01-24,06:20,갈란테,2020-01-24 06:20:00,60.0
2020-01-24,07:20,숀리릴렉스코어,2020-01-24 07:20:00,60.0
2020-01-24,08:20,아키속옷,2020-01-24 08:20:00,60.0
2020-01-24,09:20,헤스티지패션,2020-01-24 09:20:00,60.0
2020-01-24,10:20,명품잡화,2020-01-24 10:20:00,60.0
2020-01-24,11:20,삼성냉장고,2020-01-24 11:20:00,60.0
2020-01-24,12:20,고데롤플러스,2020-01-24 12:20:00,60.0
2020-01-24,13:20,참존,2020-01-24 13:20:00,60.0
2020-01-24,14:20,리복,2020-01-24 14:20:00,60.0
2020-01-24,15:20,JM마스크,2020-01-24 15:20:00,60.0
2020-01-24,16:20,매직쉐프전자레인지,2020-01-24 16:20:00,60.0
2020-01-24,17:20,엔엔에프 패션,2020-01-24 17:20:00,60.0
2020-01-24,18:20,고창 고구마,2020-01-24 18:20:00,80.0
2020-01-24,19:40,노비타비데,2020-01-24 19:40:00,40.0
2020-01-24,20:20,신일무선청소기,2020-01-24 20:20:00,60.0
2020-01-24,21:20,대동모피,2020-01-24 21:20:00,60.0
2020-01-24,22:20,라쉬반,2020-01-24 22:20:00,60.0
2020-01-24,23:20,예다함상조,2020-01-24 23:20:00,60.0
2020-01-25,00:20,동양생명암보험,2020-01-25 00:20:00,60.0
2020-01-25,01:20,오즈페토 슬립온,2020-01-25 01:20:00,40.0
2020-01-25,02:00,오즈페토 슬립온,2020-01-25 02:00:00,20.0
2020-01-25,02:20,바로바로무선청소기,2020-01-25 02:20:00,60.0
2020-01-25,03:20,자바스칫솔살균기,2020-01-25 03:20:00,60.0
2020-01-25,04:20,엔엔에프 패션,2020-01-25 04:20:00,60.0
2020-01-25,05:20,굿프렌드,2020-01-25 05:20:00,60.0
2020-01-25,06:20,어성초샴푸,2020-01-25 06:20:00,60.0
2020-01-25,07:20,IH가마솥,2020-01-25 07:20:00,60.0
2020-01-25,08:20,아르테사노,2020-01-25 08:20:00,60.0
2020-01-25,09:20,니봇로봇청소기,2020-01-25 09:20:00,60.0
2020-01-25,10:20,메주,2020-01-25 10:20:00,80.0
2020-01-25,11:40,쿠쿠 압력밥솥,2020-01-25 11:40:00,60.0
2020-01-25,12:40,LG샤프란,2020-01-25 12:40:00,60.0
2020-01-25,13:40,레이프릴속옷,2020-01-25 13:40:00,80.0
2020-01-25,15:00,삼육두유세트,2020-01-25 15:00:00,60.0
2020-01-25,16:00,대동모피,2020-01-25 16:00:00,60.0
2020-01-25,17:00,양구시래기,2020-01-25 17:00:00,60.0
2020-01-25,18:00,정보방송,2020-01-25 18:00:00,20.0
2020-01-25,18:20,동양생명암보험,2020-01-25 18:20:00,60.0
2020-01-25,19:20,조이앤피스,2020-01-25 19:20:00,60.0
2020-01-25,20:20,푸마드로즈,2020-01-25 20:20:00,60.0
2020-01-25,21:20,LG냉장고,2020-01-25 21:20:00,60.0
2020-01-25,22:20,LGTV,2020-01-25 22:20:00,60.0
2020-01-25,23:20,프리드라이프,2020-01-25 23:20:00,60.0
2020-01-26,00:20,루시헨느란쥬,2020-01-26 00:20:00,60.0
2020-01-26,01:20,뉴웨이브러쉬,2020-01-26 01:20:00,40.0
2020-01-26,02:00,뉴웨이브러쉬,2020-01-26 02:00:00,20.0
2020-01-26,02:20,아가타,2020-01-26 02:20:00,60.0
2020-01-26,03:20,진공포장기팩플러스,2020-01-26 03:20:00,60.0
2020-01-26,04:20,푸마브라탑,2020-01-26 04:20:00,60.0
2020-01-26,05:20,암블로슈즈,2020-01-26 05:20:00,60.0
2020-01-26,06:20,석류즙,2020-01-26 06:20:00,60.0
2020-01-26,07:20,티포트,2020-01-26 07:20:00,60.0
2020-01-26,08:20,보닌남성기초,2020-01-26 08:20:00,60.0
2020-01-26,09:20,대동모피,2020-01-26 09:20:00,60.0
2020-01-26,10:20,코치,2020-01-26 10:20:00,60.0
2020-01-26,11:20,네오젠,2020-01-26 11:20:00,60.0
2020-01-26,12:20,램프쿡,2020-01-26 12:20:00,60.0
2020-01-26,13:20,헤드레깅스,2020-01-26 13:20:00,60.0
2020-01-26,14:20,현대해상운전자보험,2020-01-26 14:20:00,60.0
2020-01-26,15:20,대동모피,2020-01-26 15:20:00,60.0
2020-01-26,16:20,연세두유,2020-01-26 16:20:00,60.0
2020-01-26,17:20,영산포 숙성 홍어회,2020-01-26 17:20:00,60.0
2020-01-26,18:20,음식물처리기,2020-01-26 18:20:00,60.0
2020-01-26,19:20,아이러너렌탈,2020-01-26 19:20:00,60.0
2020-01-26,20:20,노비타비데,2020-01-26 20:20:00,60.0
2020-01-26,21:20,LG통돌이세탁기,2020-01-26 21:20:00,60.0
2020-01-26,22:20,손질문어,2020-01-26 22:20:00,60.0
2020-01-26,23:20,일월매트,2020-01-26 23:20:00,60.0
2020-01-27,00:20,푸마여성속옷,2020-01-27 00:20:00,60.0
2020-01-27,01:20,헤스티지 재킷,2020-01-27 01:20:00,40.0
2020-01-27,02:00,엘렌실라커버쿠션,2020-01-27 02:00:00,60.0
2020-01-27,03:00,정보방송,2020-01-27 03:00:00,20.0
2020-01-27,03:20,블랙모어스오메가,2020-01-27 03:20:00,60.0
2020-01-27,04:20,오모떼동내의,2020-01-27 04:20:00,60.0
2020-01-27,05:20,센스락진공포장기,2020-01-27 05:20:00,60.0
2020-01-27,06:20,디그노슈즈,2020-01-27 06:20:00,60.0
2020-01-27,07:20,자바스칫솔살균기,2020-01-27 07:20:00,60.0
2020-01-27,08:20,대동모피,2020-01-27 08:20:00,60.0
2020-01-27,09:20,아르테사노,2020-01-27 09:20:00,60.0
2020-01-27,10:20,크리스티나앤코,2020-01-27 10:20:00,60.0
2020-01-27,11:20,실크테라피,2020-01-27 11:20:00,60.0
2020-01-27,12:20,DB운전자보험,2020-01-27 12:20:00,60.0
2020-01-27,13:20,삼육두유세트,2020-01-27 13:20:00,60.0
2020-01-27,14:20,아키속옷,2020-01-27 14:20:00,60.0
2020-01-27,15:20,프리지아헤어컬러,2020-01-27 15:20:00,60.0
2020-01-27,16:20,대동모피,2020-01-27 16:20:00,60.0
2020-01-27,17:20,현대정수기,2020-01-27 17:20:00,60.0
2020-01-27,18:20,오뚜기만두,2020-01-27 18:20:00,60.0
2020-01-27,19:20,참존,2020-01-27 19:20:00,60.0
2020-01-27,20:20,트래커메이트,2020-01-27 20:20:00,60.0
2020-01-27,21:20,삼성암보험,2020-01-27 21:20:00,60.0
2020-01-27,22:20,쿠쿠 압력밥솥,2020-01-27 22:20:00,60.0
2020-01-27,23:20,일월매트,2020-01-27 23:20:00,60.0
2020-01-28,00:20,팔로모매트리스,2020-01-28 00:20:00,60.0
2020-01-28,01:20,속눈썹,2020-01-28 01:20:00,40.0
2020-01-28,02:00,속눈썹,2020-01-28 02:00:00,20.0
2020-01-28,02:20,조이앤피스,2020-01-28 02:20:00,60.0
2020-01-28,03:20,조방할매낙곱새,2020-01-28 03:20:00,60.0
2020-01-28,04:20,코펜하겐럭스상의,2020-01-28 04:20:00,60.0
2020-01-28,05:20,쿠쿠펫드라이룸,2020-01-28 05:20:00,60.0
2020-01-28,06:20,퀸즈모가발,2020-01-28 06:20:00,60.0
2020-01-28,07:20,디그노슈즈,2020-01-28 07:20:00,60.0
2020-01-28,08:20,청소기,2020-01-28 08:20:00,60.0
2020-01-28,09:20,램프쿡,2020-01-28 09:20:00,60.0
2020-01-28,10:20,메주,2020-01-28 10:20:00,60.0
2020-01-28,11:20,헤스티지 재킷,2020-01-28 11:20:00,60.0
2020-01-28,12:20,아르테사노,2020-01-28 12:20:00,60.0
2020-01-28,13:20,석류즙,2020-01-28 13:20:00,60.0
2020-01-28,14:20,바세린마스크팩,2020-01-28 14:20:00,60.0
2020-01-28,15:20,델키생선구이오븐,2020-01-28 15:20:00,60.0
2020-01-28,16:20,배윤자소곱창전골,2020-01-28 16:20:00,60.0
2020-01-28,17:20,손질통오징어,2020-01-28 17:20:00,60.0
2020-01-28,18:20,대동모피,2020-01-28 18:20:00,60.0
2020-01-28,19:20,헤드남자속옷,2020-01-28 19:20:00,60.0
2020-01-28,20:20,영산포 숙성 홍어회,2020-01-28 20:20:00,60.0
2020-01-28,21:20,현대해상운전자보험,2020-01-28 21:20:00,60.0
2020-01-28,22:20,비버리힐스폴로 남성기초세트,2020-01-28 22:20:00,60.0
2020-01-28,23:20,엘리닉마스크,2020-01-28 23:20:00,60.0
2020-01-29,00:20,넥센타이어,2020-01-29 00:20:00,60.0
2020-01-29,01:20,푸마여성속옷,2020-01-29 01:20:00,40.0
2020-01-29,02:00,푸마여성속옷,2020-01-29 02:00:00,20.0
2020-01-29,02:20,뉴트리원다이어트구미,2020-01-29 02:20:00,60.0
2020-01-29,03:20,실크테라피 샴푸,2020-01-29 03:20:00,60.0
2020-01-29,04:20,블랙모어스오메가,2020-01-29 04:20:00,60.0
2020-01-29,05:20,오뚜기만두,2020-01-29 05:20:00,60.0
2020-01-29,06:20,닥터슈퍼루테인,2020-01-29 06:20:00,60.0
2020-01-29,07:20,어성초샴푸,2020-01-29 07:20:00,60.0
2020-01-29,08:20,엔웰스마스크,2020-01-29 08:20:00,60.0
2020-01-29,09:20,스튜디오럭스,2020-01-29 09:20:00,60.0
2020-01-29,10:20,보닌남성기초,2020-01-29 10:20:00,60.0
2020-01-29,11:20,센스락진공포장기,2020-01-29 11:20:00,60.0
2020-01-29,12:20,메디아글램,2020-01-29 12:20:00,60.0
2020-01-29,13:20,브루마스,2020-01-29 13:20:00,60.0
2020-01-29,14:20,참존,2020-01-29 14:20:00,60.0
2020-01-29,15:20,대동모피,2020-01-29 15:20:00,60.0
2020-01-29,16:20,양구시래기,2020-01-29 16:20:00,60.0
2020-01-29,17:20,메주,2020-01-29 17:20:00,60.0
2020-01-29,18:20,비버리힐스폴로 남성기초세트,2020-01-29 18:20:00,60.0
2020-01-29,19:20,손질문어,2020-01-29 19:20:00,60.0
2020-01-29,20:20,쿠첸전기밥솥,2020-01-29 20:20:00,60.0
2020-01-29,21:20,황토고구마,2020-01-29 21:20:00,60.0
2020-01-29,22:20,램프쿡,2020-01-29 22:20:00,60.0
2020-01-29,23:20,삼성암보험,2020-01-29 23:20:00,60.0
2020-01-30,00:20,라클라우드 매트리스,2020-01-30 00:20:00,60.0
2020-01-30,01:20,제니하우스염색제,2020-01-30 01:20:00,40.0
2020-01-30,02:00,제니하우스염색제,2020-01-30 02:00:00,20.0
2020-01-30,02:20,벨라수넥크림,2020-01-30 02:20:00,60.0
2020-01-30,03:20,까사마루행거,2020-01-30 03:20:00,60.0
2020-01-30,04:20,추자도돌미역,2020-01-30 04:20:00,60.0
2020-01-30,05:20,공백세탁조클리너,2020-01-30 05:20:00,60.0
2020-01-30,06:20,브루마스,2020-01-30 06:20:00,60.0
2020-01-30,07:20,쿠퍼쉐프이지퀵슬라이서,2020-01-30 07:20:00,60.0
2020-01-30,08:20,프로닥스시트세제,2020-01-30 08:20:00,60.0
2020-01-30,09:20,크리스티나앤코,2020-01-30 09:20:00,60.0
2020-01-30,10:20,니봇로봇청소기,2020-01-30 10:20:00,60.0
2020-01-30,11:20,도가니탕,2020-01-30 11:20:00,60.0
2020-01-30,12:20,동양생명암보험,2020-01-30 12:20:00,60.0
2020-01-30,13:20,명품잡화,2020-01-30 13:20:00,60.0
2020-01-30,14:20,레이프릴속옷,2020-01-30 14:20:00,60.0
2020-01-30,15:20,한일믹서기,2020-01-30 15:20:00,60.0
2020-01-30,16:20,제주 반건조 옥돔,2020-01-30 16:20:00,60.0
2020-01-30,17:20,캐리어공기청정기,2020-01-30 17:20:00,60.0
2020-01-30,18:20,신일무선청소기,2020-01-30 18:20:00,60.0
2020-01-30,19:20,엔엔에프 패션,2020-01-30 19:20:00,30.0
2020-01-30,19:50,크리스티나앤코상의,2020-01-30 19:50:00,30.0
2020-01-30,20:20,디베이지,2020-01-30 20:20:00,30.0
2020-01-30,20:50,마르엘라로사티,2020-01-30 20:50:00,30.0
2020-01-30,21:20,LG냉장고,2020-01-30 21:20:00,60.0
2020-01-30,22:20,비버리힐스폴로 남성기초세트,2020-01-30 22:20:00,60.0
2020-01-30,23:20,캐리어공기청정기,2020-01-30 23:20:00,60.0
